x_center,y_center,z_center,cp
944.1157430013021,-1890.3606363932292,770.2418212890625,0.7944991901879568
861.0717163085938,-1798.1081136067708,776.5679728190104,0.810941948066091
874.2106323242188,-1751.9818522135417,715.7624715169271,0.8111026992408571
795.0323486328125,-1659.7293294270833,716.5541178385416,0.8108284190377454
805.3864135742188,-1613.6030680338542,658.9638264973959,0.810993280092252
728.9930013020834,-1521.3505452473958,656.5402628580729,0.8106944265043728
736.5621948242188,-1475.2242838541667,602.1651814778646,0.8108626428011892
662.9536336263021,-1382.9717610677083,596.5264078776041,0.8105348263955876
667.7379557291666,-1336.8454996744792,545.3665466308594,0.8107033470768609
595.6724039713541,-1244.5929768880208,536.4488016764323,0.8335407988477126
603.1567789713541,-1204.9243977864583,488.26767985026044,0.8257371724146497
549.1331075032552,-1126.509765625,456.6940409342448,1.066274584198766
648.8089396158854,-1988.9011637369792,1100.751708984375,0.8844836583742873
743.5293172200521,-2064.104207356771,1090.2003173828125,0.7296811385415278
-468.6929524739583,-2059.8519287109375,-1229.1199137369792,0.020480547937060566
-541.23486328125,-1983.0892333984375,-1153.9060872395833,0.0715383505964436
-224.386110941569,-2067.1851806640625,-1300.26416015625,0.011512783728711902
76.65324401855469,-2067.1851806640625,-1316.86669921875,0.010436181597895227
-16.429608662923176,-2016.253173828125,-1295.1842447916667,0.02758656972307889
-129.7718048095703,-2016.253173828125,-1288.7338460286458,0.029404343582147434
328.9348500569661,-2067.1851806640625,-1277.8704427083333,0.0131425145875482
610.2450968424479,-2067.1851806640625,-1169.4052327473958,0.022042855143198176
518.7693277994791,-2016.253173828125,-1186.7184244791667,0.03974247375171336
412.91884358723956,-2016.253173828125,-1227.7353108723958,0.03665607555374173
824.3357543945312,-2067.1851806640625,-1030.3687947591145,0.03617609334483607
882.2394002278646,-2016.253173828125,-948.4609375,0.07712451851352255
1174.5266520182292,-2067.1851806640625,-601.3636067708334,0.10277576476940117
1097.5523274739583,-2027.0874837239583,-698.7998657226562,0.13763558848558435
1194.7303873697917,-2016.253173828125,-500.56060791015625,0.17235362066378845
1317.8092041015625,-2067.1851806640625,-66.44703165690105,0.23311039233422337
1287.80322265625,-2027.0874837239583,-184.9900919596354,0.2758586230577766
1294.8235677083333,-2016.253173828125,36.32244110107422,0.33589294560743804
